--[[
  ~ dumper · customs · dota2
  ~ credits: rou (a.k.a internetenemy), qfun(a.k.a qfun_g9s)
  ~ special for t.me/wildguild

  ~ build ec5ff63 
  ~ auto-generated — do not edit
]]


Tokens,English,SChinese
Achievement_achievement_0099_name,,登峰造极·20级
Achievement_achievement_0099_description,,英雄等级达到20级
Achievement_achievement_0001_name,,小小杀手·简单
Achievement_achievement_0001_description,,在简单难度击败小小
Achievement_achievement_0002_name,,小小杀手·普通
Achievement_achievement_0002_description,,在普通难度击败小小
Achievement_achievement_0003_name,,小小杀手·困难
Achievement_achievement_0003_description,,在困难难度击败小小
Achievement_achievement_0004_name,,小小终结者·20
Achievement_achievement_0004_description,,累计击败小小20次
Achievement_achievement_0005_name,,小小终结者·50
Achievement_achievement_0005_description,,累计击败小小50次
Achievement_achievement_0006_name,,小小终结者·100
Achievement_achievement_0006_description,,累计击败小小100次
Achievement_achievement_0007_name,,西瓜皮杀手·简单
Achievement_achievement_0007_description,,在简单难度击败西瓜皮
Achievement_achievement_0008_name,,西瓜皮杀手·普通
Achievement_achievement_0008_description,,在普通难度击败西瓜皮
Achievement_achievement_0009_name,,西瓜皮杀手·困难
Achievement_achievement_0009_description,,在困难难度击败西瓜皮
Achievement_achievement_0010_name,,西瓜皮终结者·20
Achievement_achievement_0010_description,,累计击败西瓜皮20次
Achievement_achievement_0011_name,,西瓜皮终结者·50
Achievement_achievement_0011_description,,累计击败西瓜皮50次
Achievement_achievement_0012_name,,西瓜皮终结者·100
Achievement_achievement_0012_description,,累计击败西瓜皮100次
Achievement_achievement_0013_name,,兽杀手·简单
Achievement_achievement_0013_description,,在简单难度击败兽
Achievement_achievement_0014_name,,兽杀手·普通
Achievement_achievement_0014_description,,在普通难度击败兽
Achievement_achievement_0015_name,,兽杀手·困难
Achievement_achievement_0015_description,,在困难难度击败兽
Achievement_achievement_0016_name,,兽终结者·20
Achievement_achievement_0016_description,,累计击败兽20次
Achievement_achievement_0017_name,,兽终结者·50
Achievement_achievement_0017_description,,累计击败兽50次
Achievement_achievement_0018_name,,兽终结者·100
Achievement_achievement_0018_description,,累计击败兽100次
Achievement_achievement_0019_name,,冰原领主杀手·简单
Achievement_achievement_0019_description,,在简单难度击败冰原领主
Achievement_achievement_0020_name,,冰原领主杀手·普通
Achievement_achievement_0020_description,,在普通难度击败冰原领主
Achievement_achievement_0021_name,,冰原领主杀手·困难
Achievement_achievement_0021_description,,在困难难度击败冰原领主
Achievement_achievement_0022_name,,冰原领主终结者·20
Achievement_achievement_0022_description,,累计击败冰原领主20次
Achievement_achievement_0023_name,,冰原领主终结者·50
Achievement_achievement_0023_description,,累计击败冰原领主50次
Achievement_achievement_0024_name,,冰原领主终结者·100
Achievement_achievement_0024_description,,累计击败冰原领主100次
Achievement_achievement_0025_name,,黑羽使徒杀手·简单
Achievement_achievement_0025_description,,在简单难度击败黑羽使徒
Achievement_achievement_0026_name,,黑羽使徒杀手·普通
Achievement_achievement_0026_description,,在普通难度击败黑羽使徒
Achievement_achievement_0027_name,,黑羽使徒杀手·困难
Achievement_achievement_0027_description,,在困难难度击败黑羽使徒
Achievement_achievement_0028_name,,黑羽使徒终结者·20
Achievement_achievement_0028_description,,累计击败黑羽使徒20次
Achievement_achievement_0029_name,,黑羽使徒终结者·50
Achievement_achievement_0029_description,,累计击败黑羽使徒50次
Achievement_achievement_0030_name,,黑羽使徒终结者·100
Achievement_achievement_0030_description,,累计击败黑羽使徒100次
Achievement_achievement_0031_name,,鲨鱼恶霸杀手·简单
Achievement_achievement_0031_description,,在简单难度击败鲨鱼恶霸
Achievement_achievement_0032_name,,鲨鱼恶霸杀手·普通
Achievement_achievement_0032_description,,在普通难度击败鲨鱼恶霸
Achievement_achievement_0033_name,,鲨鱼恶霸杀手·困难
Achievement_achievement_0033_description,,在困难难度击败鲨鱼恶霸
Achievement_achievement_0034_name,,鲨鱼恶霸终结者·20
Achievement_achievement_0034_description,,累计击败鲨鱼恶霸20次
Achievement_achievement_0035_name,,鲨鱼恶霸终结者·50
Achievement_achievement_0035_description,,累计击败鲨鱼恶霸50次
Achievement_achievement_0036_name,,鲨鱼恶霸终结者·100
Achievement_achievement_0036_description,,累计击败鲨鱼恶霸100次
Achievement_achievement_0037_name,,紫老头杀手·简单
Achievement_achievement_0037_description,,在简单难度击败紫老头
Achievement_achievement_0038_name,,紫老头杀手·普通
Achievement_achievement_0038_description,,在普通难度击败紫老头
Achievement_achievement_0039_name,,紫老头杀手·困难
Achievement_achievement_0039_description,,在困难难度击败紫老头
Achievement_achievement_0040_name,,紫老头终结者·20
Achievement_achievement_0040_description,,累计击败紫老头20次
Achievement_achievement_0041_name,,紫老头终结者·50
Achievement_achievement_0041_description,,累计击败紫老头50次
Achievement_achievement_0042_name,,紫老头终结者·100
Achievement_achievement_0042_description,,累计击败紫老头100次
Achievement_achievement_0043_name,,虚空领主杀手·简单
Achievement_achievement_0043_description,,在简单难度击败虚空领主
Achievement_achievement_0044_name,,虚空领主杀手·普通
Achievement_achievement_0044_description,,在普通难度击败虚空领主
Achievement_achievement_0045_name,,虚空领主杀手·困难
Achievement_achievement_0045_description,,在困难难度击败虚空领主
Achievement_achievement_0046_name,,虚空领主终结者·20
Achievement_achievement_0046_description,,累计击败虚空领主20次
Achievement_achievement_0047_name,,虚空领主终结者·50
Achievement_achievement_0047_description,,累计击败虚空领主50次
Achievement_achievement_0048_name,,虚空领主终结者·100
Achievement_achievement_0048_description,,累计击败虚空领主100次
Achievement_achievement_0049_name,,风暴之灵杀手·简单
Achievement_achievement_0049_description,,在简单难度击败风暴之灵
Achievement_achievement_0050_name,,风暴之灵杀手·普通
Achievement_achievement_0050_description,,在普通难度击败风暴之灵
Achievement_achievement_0051_name,,风暴之灵杀手·困难
Achievement_achievement_0051_description,,在困难难度击败风暴之灵
Achievement_achievement_0052_name,,风暴之灵终结者·20
Achievement_achievement_0052_description,,累计击败风暴之灵20次
Achievement_achievement_0053_name,,风暴之灵终结者·50
Achievement_achievement_0053_description,,累计击败风暴之灵50次
Achievement_achievement_0054_name,,风暴之灵终结者·100
Achievement_achievement_0054_description,,累计击败风暴之灵100次
Achievement_achievement_0055_name,,齐天大圣杀手·简单
Achievement_achievement_0055_description,,在简单难度击败齐天大圣
Achievement_achievement_0056_name,,齐天大圣杀手·普通
Achievement_achievement_0056_description,,在普通难度击败齐天大圣
Achievement_achievement_0057_name,,齐天大圣杀手·困难
Achievement_achievement_0057_description,,在困难难度击败齐天大圣
Achievement_achievement_0058_name,,齐天大圣终结者·20
Achievement_achievement_0058_description,,累计击败齐天大圣20次
Achievement_achievement_0059_name,,齐天大圣终结者·50
Achievement_achievement_0059_description,,累计击败齐天大圣50次
Achievement_achievement_0060_name,,齐天大圣终结者·100
Achievement_achievement_0060_description,,累计击败齐天大圣100次
Achievement_achievement_0061_name,,魂灯杀手·简单
Achievement_achievement_0061_description,,在简单难度击败魂灯
Achievement_achievement_0062_name,,魂灯杀手·普通
Achievement_achievement_0062_description,,在普通难度击败魂灯
Achievement_achievement_0063_name,,魂灯杀手·困难
Achievement_achievement_0063_description,,在困难难度击败魂灯
Achievement_achievement_0064_name,,魂灯终结者·20
Achievement_achievement_0064_description,,累计击败魂灯20次
Achievement_achievement_0065_name,,魂灯终结者·50
Achievement_achievement_0065_description,,累计击败魂灯50次
Achievement_achievement_0066_name,,魂灯终结者·100
Achievement_achievement_0066_description,,累计击败魂灯100次
Achievement_achievement_0067_name,,浪客剑心-淡泊绝影杀手·简单
Achievement_achievement_0067_description,,在简单难度击败浪客剑心-淡泊绝影
Achievement_achievement_0068_name,,浪客剑心-淡泊绝影杀手·普通
Achievement_achievement_0068_description,,在普通难度击败浪客剑心-淡泊绝影
Achievement_achievement_0069_name,,浪客剑心-淡泊绝影杀手·困难
Achievement_achievement_0069_description,,在困难难度击败浪客剑心-淡泊绝影
Achievement_achievement_0070_name,,浪客剑心-淡泊绝影终结者·20
Achievement_achievement_0070_description,,累计击败浪客剑心-淡泊绝影20次
Achievement_achievement_0071_name,,浪客剑心-淡泊绝影终结者·50
Achievement_achievement_0071_description,,累计击败浪客剑心-淡泊绝影50次
Achievement_achievement_0072_name,,浪客剑心-淡泊绝影终结者·100
Achievement_achievement_0072_description,,累计击败浪客剑心-淡泊绝影100次
Achievement_achievement_0073_name,,蝙蝠鬼杀手·简单
Achievement_achievement_0073_description,,在简单难度击败蝙蝠鬼
Achievement_achievement_0074_name,,蝙蝠鬼杀手·普通
Achievement_achievement_0074_description,,在普通难度击败蝙蝠鬼
Achievement_achievement_0075_name,,蝙蝠鬼杀手·困难
Achievement_achievement_0075_description,,在困难难度击败蝙蝠鬼
Achievement_achievement_0076_name,,蝙蝠鬼终结者·20
Achievement_achievement_0076_description,,累计击败蝙蝠鬼20次
Achievement_achievement_0077_name,,蝙蝠鬼终结者·50
Achievement_achievement_0077_description,,累计击败蝙蝠鬼50次
Achievement_achievement_0078_name,,蝙蝠鬼终结者·100
Achievement_achievement_0078_description,,累计击败蝙蝠鬼100次
Achievement_achievement_0079_name,,苦痛魅魔杀手·简单
Achievement_achievement_0079_description,,在简单难度击败苦痛魅魔
Achievement_achievement_0080_name,,苦痛魅魔杀手·普通
Achievement_achievement_0080_description,,在普通难度击败苦痛魅魔
Achievement_achievement_0081_name,,苦痛魅魔杀手·困难
Achievement_achievement_0081_description,,在困难难度击败苦痛魅魔
Achievement_achievement_0082_name,,苦痛魅魔终结者·20
Achievement_achievement_0082_description,,累计击败苦痛魅魔20次
Achievement_achievement_0083_name,,苦痛魅魔终结者·50
Achievement_achievement_0083_description,,累计击败苦痛魅魔50次
Achievement_achievement_0084_name,,苦痛魅魔终结者·100
Achievement_achievement_0084_description,,累计击败苦痛魅魔100次
Achievement_achievement_0085_name,,荒颅战士杀手·简单
Achievement_achievement_0085_description,,在简单难度击败荒颅战士
Achievement_achievement_0086_name,,荒颅战士杀手·普通
Achievement_achievement_0086_description,,在普通难度击败荒颅战士
Achievement_achievement_0087_name,,荒颅战士杀手·困难
Achievement_achievement_0087_description,,在困难难度击败荒颅战士
Achievement_achievement_0088_name,,荒颅战士终结者·20
Achievement_achievement_0088_description,,累计击败荒颅战士20次
Achievement_achievement_0089_name,,荒颅战士终结者·50
Achievement_achievement_0089_description,,累计击败荒颅战士50次
Achievement_achievement_0090_name,,荒颅战士终结者·100
Achievement_achievement_0090_description,,累计击败荒颅战士100次
Achievement_achievement_0091_name,,雷鸣剑客杀手·简单
Achievement_achievement_0091_description,,在简单难度击败雷鸣剑客
Achievement_achievement_0092_name,,雷鸣剑客杀手·普通
Achievement_achievement_0092_description,,在普通难度击败雷鸣剑客
Achievement_achievement_0093_name,,雷鸣剑客杀手·困难
Achievement_achievement_0093_description,,在困难难度击败雷鸣剑客
Achievement_achievement_0094_name,,雷鸣剑客终结者·20
Achievement_achievement_0094_description,,累计击败雷鸣剑客20次
Achievement_achievement_0095_name,,雷鸣剑客终结者·50
Achievement_achievement_0095_description,,累计击败雷鸣剑客50次
Achievement_achievement_0096_name,,雷鸣剑客终结者·100
Achievement_achievement_0096_description,,累计击败雷鸣剑客100次
npc_treasure,,潮汐宝箱
npc_treasure_M007,,神庙宝箱
npc_treasure_M012,,矿场宝箱
npc_treasure_01,,冰原宝箱
npc_treasure_02,,矿底宝箱
npc_treasure_03,,雷山宝箱
dest_1_0,,灰木箱
dest_1_1,,破旧木箱
dest_1_2,,花瓶012
dest_1_3,,木箱013
dest_1_4,,花瓶014
dest_1_5,,花瓶015
dest_1_6,,小陶罐010
dest_2_0,,木箱020
dest_2_1,,木箱021
dest_2_2,,木箱022
dest_2_3,,木箱023
dest_2_4,,木箱024
dest_2_5,,木箱025
dest_3_0,,木箱030
dest_3_1,,雪原箱子01
dest_3_2,,雪原箱子02
dest_3_3,,雪原箱子03
dest_3_4,,雪原箱子04
dest_3_5,,雪原箱子05
dest_4_0,,藤院箱子01
dest_4_1,,藤院箱子02
dest_4_2,,藤院箱子03
dest_4_3,,藤院箱子04
dest_4_4,,藤院箱子05
dest_4_5,,藤院箱子06
dest_5_0,,广场箱子01
dest_5_1,,广场箱子02
dest_5_2,,广场箱子03
dest_5_3,,广场箱子04
dest_5_4,,广场箱子05
dest_5_5,,广场箱子06
dest_6_0,,绝影密室01
dest_6_1,,绝影密室02
dest_6_2,,绝影密室03
dest_6_3,,绝影密室04
dest_6_4,,绝影密室05
dest_6_5,,绝影密室06
dest_7_0,,欲望神殿01
dest_7_1,,欲望神殿02
dest_7_2,,欲望神殿03
dest_7_3,,欲望神殿04
dest_7_4,,欲望神殿05
dest_7_5,,欲望神殿06
dest_8_0,,神庙地底01
dest_8_1,,神庙地底02
dest_8_2,,神庙地底03
dest_8_3,,神庙地底04
dest_8_4,,神庙地底05
dest_8_5,,神庙地底06
dest_9_0,,矿坑废弃01
dest_9_1,,矿坑废弃02
dest_9_2,,矿坑废弃03
dest_9_3,,矿坑废弃04
dest_9_4,,矿坑废弃05
dest_9_5,,矿坑废弃06
dest_10_0,,雷山箱子01
dest_10_1,,雷山箱子02
dest_10_2,,雷山箱子03
dest_10_3,,雷山箱子04
dest_10_4,,雷山箱子05
dest_10_5,,雷山箱子06
dest_11_0,,密林箱子01
dest_11_1,,密林箱子02
dest_11_2,,密林箱子03
dest_11_3,,密林箱子04
dest_11_4,,密林箱子05
dest_11_5,,密林箱子06
dest_12_0,,虚空外围01
dest_12_1,,虚空外围02
dest_12_2,,虚空外围03
dest_12_3,,虚空外围04
dest_12_4,,虚空外围05
dest_12_5,,虚空外围06
dest_13_0,,末影神殿01
dest_13_1,,末影神殿02
dest_13_2,,末影神殿03
dest_13_3,,末影神殿04
dest_13_4,,末影神殿05
dest_13_5,,末影神殿06
dest_14_0,,冰霜裂谷01
dest_14_1,,冰霜裂谷02
dest_14_2,,冰霜裂谷03
dest_14_3,,冰霜裂谷04
dest_14_4,,冰霜裂谷05
dest_14_5,,冰霜裂谷06
P600,,1级珍宝箱
dispatch_M001,,M001派遣补给
dispatch_M002,,M002派遣补给
dispatch_M003,,M003派遣补给
dispatch_M004,,M004派遣补给
dispatch_M005,,M005派遣补给
dispatch_M006,,M006派遣补给
dispatch_M007,,M007派遣补给
dispatch_M008,,M008派遣补给
dispatch_M009,,M009派遣补给
dispatch_M010,,M010派遣补给
dispatch_M011,,M011派遣补给
dispatch_M012,,M012派遣补给
dispatch_M013,,M013派遣补给
dispatch_M014,,M014派遣补给
P601,,2级珍宝箱
P602,,3级珍宝箱
P603,,4级珍宝箱
P604,,5级珍宝箱
P605,,6级珍宝箱
P610,,全符印
P636,,战士1级符印池
P636_2,,战士2级符印池
P636_3,,战士3级符印池
P637,,刺客1级符印池
P637_2,,刺客2级符印池
P637_3,,刺客3级符印池
P638,,法师1级符印池
P638_2,,法师2级符印池
P638_3,,法师3级符印池
P701,,符印掉落池1
P702,,符印掉落池2
P703,,符印掉落池3
P801,,稀有装备掉落池(洞窟)
P802,,史诗装备掉落池(洞窟)
P803,,秘境宝箱(1阶)
P804,,秘境宝箱(2阶)
P805,,秘境宝箱(3阶)
P806,,秘境材料箱(2阶)
P807,,秘境材料箱(3阶)
